"ID","bear_score","bee_score","meadow_score","trout_score","eagle_score","rabbit_score","dragonfly_score","fox_score","deer_score","stream_score","wolves_score","dv_score"
44653,4,12,0,8,10,1,6,3,4,3,2,12
44656,6,0,6,10,8,1,0,15,8,1,1,12
44657,8,15,3,6,6,1,0,9,8,2,1,12
44658,4,3,6,14,0,0,4,3,12,4,2,12
44660,6,3,6,10,0,1,3,9,8,1,1,12
44662,12,0,0,4,2,0,12,9,8,4,1,7
44664,4,0,15,12,0,0,2,9,8,2,1,7
44665,8,12,3,6,0,1,15,0,0,5,2,7
44667,8,9,10,12,0,0,9,6,0,3,2,7
44669,4,6,3,6,0,1,0,6,12,5,3,12
44671,16,6,3,2,4,1,0,6,8,5,0,12
44672,6,12,15,6,0,1,0,0,4,3,4,7
44673,8,3,3,10,0,0,8,6,8,4,2,12
44674,18,3,3,10,8,1,2,6,4,2,1,12
44676,4,3,3,10,0,0,10,3,12,5,3,12
44677,6,0,10,8,0,0,3,6,16,3,1,7
44678,8,6,6,10,0,0,2,6,8,2,3,12
44679,0,3,3,12,6,1,2,9,16,2,1,12
44681,12,18,15,2,0,0,4,6,4,4,0,7
44682,4,30,15,0,0,0,3,3,4,3,2,7
44683,0,6,6,6,6,2,4,9,8,4,2,12
44684,4,9,15,4,0,0,0,9,8,2,1,7
44685,8,3,3,10,8,2,0,12,8,1,1,12
44689,16,18,6,4,0,0,6,0,8,2,1,7
44690,8,21,3,6,0,0,0,9,4,3,1,7
44693,8,3,6,4,0,0,2,18,4,2,1,12
44694,8,3,3,10,4,0,6,3,12,3,2,12
44695,4,0,15,12,0,0,10,3,8,5,0,3
44696,14,12,15,2,0,0,0,6,12,1,2,7
44697,12,9,6,2,0,1,4,6,4,2,3,12
44698,16,12,0,8,0,0,8,6,4,4,1,7
44700,12,6,15,6,0,0,6,3,8,3,0,7
44701,12,9,6,8,6,0,6,6,4,3,1,12
44703,10,6,6,6,4,0,2,3,12,2,2,12
44704,6,9,6,10,4,0,2,6,12,2,1,12
44706,12,6,6,4,6,1,0,9,8,1,2,12
44708,16,3,0,2,0,1,0,15,12,2,1,7
44710,2,6,6,4,0,0,8,9,8,2,3,12
44711,12,6,10,12,0,0,0,6,4,1,3,7
44712,4,9,18,8,4,0,0,12,0,1,1,7
44714,8,12,10,10,0,0,6,3,0,3,3,7
44715,10,3,15,2,0,0,2,9,8,2,2,12
44716,4,0,10,4,0,0,3,9,18,3,1,7
44717,12,9,10,6,0,0,2,9,8,2,1,12
44718,8,6,3,10,6,0,4,0,14,2,2,12
44719,6,6,3,8,0,0,9,6,8,3,3,12
44724,8,15,10,12,6,1,2,3,0,2,1,12
44725,6,9,6,0,0,1,9,3,8,3,3,12
44726,2,18,15,0,0,0,4,6,4,4,2,7
44728,12,6,6,10,0,0,2,9,4,1,3,12
44729,2,12,15,6,4,0,0,9,8,2,1,12
44732,10,9,3,14,0,0,2,3,4,2,3,12
44733,12,12,15,2,4,1,0,0,4,1,2,12
44734,8,9,0,8,0,0,4,6,12,4,2,7
44736,12,6,10,10,0,0,2,12,0,2,1,7
44737,6,6,6,2,2,0,2,6,12,2,2,12
44738,0,6,0,18,16,1,0,3,16,1,1,7
44740,4,12,15,4,0,0,1,6,8,1,3,12
44742,2,0,6,4,4,0,2,9,18,1,2,12
44744,6,0,10,6,0,0,3,3,18,3,2,7
44745,16,6,3,6,0,0,1,6,12,1,2,12
44746,4,12,6,6,0,1,16,3,4,4,1,12
44747,0,12,15,10,0,0,4,9,4,2,2,7
44748,8,3,3,16,0,0,2,9,4,2,3,12
44749,0,9,6,8,0,0,6,9,12,6,1,7
44750,8,3,10,8,0,0,0,12,8,1,2,7
44751,8,12,15,8,0,0,0,0,12,1,3,3
44752,10,6,3,4,6,0,2,0,18,2,1,12
44753,2,3,3,6,0,1,5,12,12,5,1,12
44755,0,12,10,8,0,0,15,0,14,5,1,3
44756,8,6,15,8,6,0,0,6,8,1,2,12
44757,4,12,15,4,0,1,3,9,8,3,1,12
44759,10,6,3,6,0,0,4,6,12,4,2,12
44760,6,6,6,4,2,0,4,12,0,4,2,12
44761,10,6,6,6,0,1,0,6,8,2,3,12
44762,8,6,6,6,0,0,8,6,8,4,0,7
44764,8,6,10,2,4,1,1,6,16,1,1,12
44765,8,9,6,4,0,1,0,9,12,1,2,12
44769,2,3,3,8,0,0,10,6,8,5,3,12
44770,6,21,0,6,0,1,10,3,4,5,1,12
44772,14,12,10,10,0,0,0,6,4,1,2,7
44773,0,12,15,10,4,0,1,0,8,1,4,7
44774,2,0,6,4,0,0,18,3,16,6,1,7
44775,20,0,10,6,0,0,0,3,12,3,1,3
44776,8,15,6,4,0,0,9,3,4,3,3,12
44777,2,9,15,4,0,1,0,12,4,4,1,12
44778,14,6,6,4,0,0,3,3,12,3,2,12
44780,2,0,6,4,4,1,12,6,12,3,1,12
44783,6,6,3,8,6,1,4,6,4,4,2,12
44784,4,9,10,12,0,0,2,3,16,2,1,12
44785,18,3,0,16,0,1,3,3,4,3,2,12
44786,2,21,15,4,0,1,0,6,12,3,0,7
44787,12,9,15,12,0,1,0,6,4,0,1,7
44788,4,15,10,0,0,0,3,9,14,3,1,7
44790,8,0,0,10,0,2,15,6,4,5,2,7
44792,2,18,15,0,0,0,4,6,4,4,2,7
44793,2,6,6,8,4,1,8,3,8,8,0,12
44795,10,0,0,6,6,0,15,9,4,5,1,7
44796,14,6,10,2,0,0,2,9,4,1,1,12
44798,16,6,6,2,0,1,4,3,10,4,0,12
44799,14,6,3,4,0,1,15,0,8,5,0,7
44800,8,3,0,10,0,1,8,3,12,4,3,12
44801,2,6,6,6,0,1,8,9,4,4,3,12
44802,18,9,6,6,0,0,1,3,4,1,4,12
44803,14,3,6,10,0,1,3,3,4,3,2,12
44804,6,9,15,6,0,0,0,6,4,3,3,7
44805,8,12,6,4,0,0,10,0,8,5,1,7
44806,2,0,6,6,4,1,5,9,8,5,1,12
44807,10,18,0,4,4,1,3,6,4,3,1,12
44808,4,9,18,8,0,1,6,0,0,3,2,7
44812,6,9,6,2,0,0,1,15,8,1,3,12
44813,6,9,15,8,0,0,10,0,4,5,2,7
44814,0,6,10,12,0,1,9,6,8,3,1,12
44815,12,3,6,6,0,0,2,15,4,1,1,12
44816,10,12,6,0,0,0,6,6,8,3,2,7
44817,8,6,3,4,0,0,6,6,16,2,2,12
44818,6,18,3,6,0,0,6,6,4,3,2,12
44819,4,6,0,0,2,1,16,3,4,8,2,12
44820,10,6,6,10,6,0,4,3,4,4,2,12
44821,2,0,10,10,0,0,8,9,12,4,1,7
44823,0,6,6,6,2,1,4,6,8,4,4,12
44824,8,3,3,4,0,0,12,9,4,6,2,12
44825,8,9,15,6,0,0,3,3,4,3,2,12
44829,4,15,0,6,6,2,3,6,8,3,1,12
44833,8,0,15,6,0,1,1,6,8,1,2,12
44834,12,6,3,10,0,0,4,6,8,4,2,12
44836,8,9,10,4,2,0,0,9,8,1,3,12
44837,4,15,10,6,2,0,2,6,8,2,2,12
44839,6,15,10,8,0,0,6,3,0,3,3,7
44840,4,0,6,14,0,0,6,9,8,3,2,7
44842,2,12,0,12,12,1,0,3,12,1,2,12
44843,6,6,10,4,0,0,3,3,8,3,4,12
44844,2,9,15,4,0,1,5,6,8,5,1,12
44846,6,3,3,12,0,0,14,3,4,7,2,12
44847,12,12,15,6,4,0,0,3,4,1,4,12
44848,4,9,0,12,0,0,12,6,4,6,2,7
44851,4,6,15,4,0,1,10,3,8,5,1,12
44852,6,9,6,2,0,0,1,12,12,1,3,12
44853,4,6,6,12,0,0,14,3,0,7,2,7
44857,16,6,0,8,0,1,1,6,8,1,3,12
44858,12,0,10,6,6,0,4,3,8,2,2,12
44859,12,9,15,4,0,0,2,3,4,2,3,12
44860,2,3,10,6,0,0,12,3,12,4,2,12
44861,4,15,6,4,2,0,4,9,4,2,3,12
44862,8,6,6,6,0,1,8,6,4,4,2,12
44863,4,0,3,16,0,1,8,6,4,4,3,12
44864,4,15,15,6,2,0,5,0,4,5,2,12
44866,2,6,10,4,0,1,4,12,8,4,1,12
44867,8,9,15,6,0,0,2,3,4,2,2,12
44868,10,9,6,0,4,1,0,9,12,0,2,7
44869,6,6,10,4,0,0,12,3,4,6,1,12
44870,4,12,18,2,4,0,2,3,0,1,4,12
44871,8,12,15,0,0,0,3,3,16,3,0,3
44872,12,6,0,6,0,1,0,12,18,1,0,3
44874,12,0,6,14,0,0,2,12,8,2,0,3
44875,2,6,10,8,4,1,4,0,16,2,2,12
44876,4,0,0,14,0,1,8,3,16,4,2,7
44877,6,3,0,10,0,0,10,12,8,5,1,7
44878,4,6,6,8,0,1,10,3,8,5,2,12
44879,12,6,0,4,0,0,8,9,8,4,2,7
44880,2,0,10,8,4,0,10,3,4,5,3,12
44881,0,6,6,6,6,1,6,9,12,3,1,12
44883,2,9,15,6,0,0,5,3,4,5,1,12
44884,4,6,6,8,0,0,12,6,12,3,0,7
44885,6,15,10,4,0,0,1,12,0,1,2,7
44886,6,15,15,4,0,0,2,3,4,1,4,12
44889,4,6,10,10,6,0,8,3,8,4,1,12
44890,16,9,0,4,0,1,4,3,16,2,0,7
44891,8,3,6,8,4,1,9,9,0,3,1,12
44892,6,12,6,2,0,0,2,9,12,2,2,12
44893,6,12,6,18,0,0,1,6,8,1,0,7
44900,18,9,10,4,2,0,4,0,8,4,0,7
44903,8,6,10,2,2,0,0,6,8,3,3,12
44904,8,3,3,8,4,0,8,3,8,4,3,12
44905,8,6,6,8,0,1,0,3,16,1,3,12
44907,4,9,6,10,0,0,6,9,0,6,2,7
44909,12,6,3,16,0,0,6,3,4,6,1,12
44910,2,6,6,6,0,1,0,6,16,3,3,12
44911,6,0,3,14,4,0,12,6,8,6,0,7
44912,10,6,6,2,0,0,0,6,18,1,4,7
44913,0,12,10,6,0,0,6,3,8,6,3,7
44914,6,9,10,0,2,1,3,3,12,3,2,12
44915,16,3,3,2,0,0,2,9,8,2,2,12
44916,12,12,6,8,0,0,0,3,12,1,3,7
44918,12,3,3,8,6,1,8,3,8,4,1,12
44919,4,12,10,4,0,0,4,9,12,4,1,12
44920,8,6,15,4,0,1,0,6,12,2,1,12
44922,4,6,10,2,4,1,0,6,16,1,2,12
44925,6,6,10,10,0,1,0,3,4,3,4,12
44926,4,12,10,6,0,0,15,0,8,5,1,7
44927,16,6,3,12,0,0,2,3,8,2,3,12
44928,10,12,10,6,0,0,0,9,4,1,3,7
44931,4,12,15,4,0,1,9,6,8,3,0,12
44932,4,0,15,2,0,1,5,6,8,5,1,12
44934,10,15,3,8,0,0,6,3,0,3,4,7
44935,0,9,15,12,0,0,4,3,14,4,0,3
44936,4,9,15,6,0,0,8,3,0,4,4,7
44938,8,6,10,2,2,0,4,9,4,2,3,12
44939,6,6,15,8,0,0,4,6,12,4,0,7
44940,4,0,10,2,2,0,1,12,12,1,2,12
44941,10,6,6,4,6,1,2,3,8,2,2,12
44942,8,3,3,4,4,1,4,9,8,4,1,12
44943,8,15,15,2,0,1,0,9,4,0,3,7
44944,6,6,6,6,0,0,3,6,16,3,1,12
44945,10,3,3,6,4,0,6,18,0,3,1,12
44946,16,9,0,6,0,0,2,6,8,2,4,7
44947,16,12,0,6,0,0,0,12,12,1,1,3
44948,4,9,6,0,2,1,1,9,12,1,3,12
44949,8,3,0,12,0,0,12,3,14,6,0,3
44950,14,9,6,8,0,0,6,0,8,3,3,7
44955,8,9,6,0,2,1,3,6,8,3,2,12
44956,4,9,10,4,0,0,3,9,4,3,4,12
44957,12,6,10,10,0,1,2,3,8,2,2,12
44958,2,3,10,10,6,1,15,3,0,5,1,12
44961,4,27,15,6,6,1,0,3,8,1,0,12
44963,10,9,3,4,0,1,6,0,4,6,3,12
44965,2,0,6,8,0,1,8,6,12,4,2,12
44966,6,6,10,6,0,0,6,6,12,2,1,12
44970,14,3,3,10,0,0,0,3,12,3,3,7
44971,6,3,3,6,0,0,5,6,14,5,2,12
44972,12,12,6,0,4,0,0,9,18,0,1,3
44973,8,12,6,0,0,1,4,6,4,4,3,12
44974,8,9,6,6,0,0,12,3,8,6,1,12
44975,10,9,6,2,0,0,1,3,18,1,1,12
44976,4,3,0,8,0,0,4,9,18,2,3,7
44977,12,6,3,8,0,0,4,6,8,4,3,12
44978,10,6,6,10,6,0,0,3,8,1,3,12
44979,6,12,15,10,0,0,4,9,4,4,0,7
44980,14,9,3,8,0,1,0,3,12,1,2,12
44982,0,6,6,8,0,0,12,6,4,6,4,7
44987,14,6,10,2,0,1,0,9,8,0,2,7
44988,6,6,6,6,0,0,4,12,4,4,2,12
44989,10,6,6,6,0,0,4,6,12,4,2,12
44990,16,6,15,2,0,0,0,3,4,1,4,7
44991,2,6,6,6,2,0,4,9,4,4,4,12
44992,8,9,15,6,6,0,1,6,12,1,0,12
44994,4,6,10,4,0,0,10,9,4,5,0,7
44996,8,6,10,12,0,0,4,9,0,2,2,7
44997,6,9,6,10,6,1,0,6,4,1,4,12
44999,0,12,15,8,0,0,4,6,8,4,2,7
45000,10,15,15,0,0,0,5,0,8,5,1,3
45001,4,18,15,0,0,1,0,6,8,1,2,7
45003,8,6,0,8,0,0,4,3,16,4,3,7
45006,4,3,3,4,0,0,5,6,16,5,3,12
45007,6,0,3,10,0,1,10,6,4,5,2,12
45009,6,9,10,0,0,1,2,6,8,2,4,12
45011,10,6,15,14,0,0,2,6,8,2,0,7
45012,10,3,3,10,6,0,5,6,12,5,0,12
45013,0,12,15,2,0,1,1,9,8,1,4,12
45014,0,0,10,4,2,0,8,6,16,4,1,7
45015,6,6,10,2,2,0,1,9,12,1,3,12
45017,12,9,6,8,0,0,4,9,8,4,1,12
45019,2,6,10,0,4,1,4,6,16,2,1,12
45021,14,12,6,10,0,0,0,9,4,1,2,7
45022,0,9,6,6,0,1,10,6,8,5,2,12
45024,2,6,10,6,0,0,4,12,4,4,3,12
45026,16,6,6,6,0,1,3,3,4,3,3,12
45027,2,12,18,4,2,0,3,3,4,3,2,12
45028,10,3,3,6,4,0,3,3,16,3,2,12
45029,2,24,15,4,0,0,0,9,8,3,1,7
45030,6,15,6,10,0,1,4,9,8,2,0,12
45032,8,3,3,2,0,0,5,9,8,5,3,12
45033,10,15,10,4,4,1,0,3,8,3,1,12
45035,16,6,6,2,0,0,1,9,12,1,2,12
45037,4,6,10,4,0,1,3,6,8,3,3,12
45038,12,6,6,6,0,0,3,6,12,3,1,12
45040,4,9,6,10,0,1,0,6,8,1,4,12
45041,14,12,15,4,0,0,0,6,4,1,3,7
45042,2,9,18,0,0,1,10,3,4,5,0,7
45043,12,3,3,8,2,0,0,3,12,2,3,12
45044,2,0,15,8,0,1,4,9,8,4,1,12
45045,0,15,6,6,0,1,5,6,8,5,1,12
45046,12,15,10,4,0,1,3,3,8,3,0,12
45047,0,15,6,4,0,0,3,6,18,3,0,3
45048,10,6,10,8,0,1,6,9,4,3,1,12
45049,4,6,6,4,0,0,6,9,18,3,1,12
45051,12,3,3,8,0,1,0,9,12,3,1,12
45052,10,6,10,10,6,0,0,3,8,1,3,12
45053,4,9,15,8,0,1,9,3,8,3,0,12
45054,12,9,10,6,0,0,2,3,12,2,3,12
45055,0,6,10,6,2,0,5,6,12,5,2,12
45059,4,9,6,10,6,1,0,9,12,1,1,12
45061,10,0,3,4,2,0,2,6,16,2,2,12
45062,0,3,0,12,4,1,15,9,4,5,2,12
45063,12,9,15,4,2,0,0,9,0,1,1,7
45064,8,3,3,8,4,0,12,3,8,6,0,12
45067,6,9,15,4,0,1,0,0,12,5,1,7
45069,10,6,0,6,0,0,8,6,10,4,2,7
45070,10,9,6,2,0,0,10,3,8,5,2,12
45071,10,3,10,4,0,1,0,3,12,3,3,12
45072,4,18,15,4,0,0,4,3,4,2,3,12
45073,6,0,6,8,4,0,8,6,12,4,1,12
45074,16,6,6,12,0,0,2,3,8,2,2,12
45076,0,3,3,8,4,0,5,9,8,5,3,12
45077,10,9,15,10,0,0,3,0,8,3,2,7
45078,8,6,6,12,0,0,12,0,12,4,1,7
45080,12,18,0,2,0,2,2,3,12,2,1,12
45082,8,15,15,2,0,0,0,0,8,3,4,3
45084,22,12,6,4,0,1,0,3,12,1,1,12
45085,4,6,6,6,0,0,1,9,12,1,4,12
45087,10,3,3,8,0,1,2,9,8,1,3,12
45088,2,9,15,6,2,0,0,3,8,6,2,12
45091,6,9,0,8,0,1,2,15,8,2,1,12
45093,14,9,0,8,0,1,2,6,8,2,2,12
45096,16,9,6,2,6,1,0,3,8,2,2,12
45097,10,6,0,4,0,1,4,12,16,4,0,7
45099,8,15,0,6,4,0,2,9,12,2,2,12
45100,8,6,10,6,0,0,8,6,4,4,1,12
45101,8,6,6,12,4,0,12,6,4,3,0,12
45102,2,9,15,0,0,0,6,9,8,3,2,7
45103,6,3,3,14,0,1,0,9,8,3,2,12
45104,12,15,10,4,0,0,0,3,4,5,1,7
45105,12,3,3,8,0,1,15,6,4,5,0,12
45106,0,9,6,14,0,0,3,3,14,3,2,7
45107,6,9,6,20,0,0,18,3,0,6,0,3
45108,12,6,0,6,0,1,0,15,12,1,2,7
45110,2,12,10,4,0,0,3,6,16,3,2,12
45111,8,21,15,2,0,0,1,0,4,1,3,7
45112,4,6,3,10,0,0,8,9,14,4,0,7
45116,2,18,18,0,0,0,4,3,12,4,1,7
45117,12,9,15,2,0,0,3,3,8,3,1,12
45118,6,12,0,4,2,0,4,3,12,3,1,12
45119,4,9,10,4,0,0,6,3,12,3,3,12
45122,2,0,15,14,8,1,0,6,8,1,2,12
45123,0,6,10,6,4,1,5,9,8,5,1,12
45126,6,15,15,4,0,0,0,0,12,4,2,3
45127,0,6,6,6,2,0,9,6,12,3,3,12
45128,0,12,15,6,0,0,0,6,8,5,3,3
45129,8,15,10,4,0,1,2,9,4,1,2,12
45130,14,6,3,12,0,0,8,0,4,4,2,7
45131,0,27,15,4,6,0,0,6,8,1,1,7
45132,10,3,3,6,6,2,0,0,12,1,5,12
45133,4,6,3,0,0,1,6,12,12,3,2,12
45134,2,6,10,0,0,0,12,3,12,4,2,7
45135,8,12,6,12,0,0,0,12,4,1,1,7
45136,0,12,10,0,2,1,0,9,18,4,0,3
45137,10,9,18,4,0,1,0,9,8,1,0,7
45140,4,9,15,4,0,0,2,12,16,2,0,7
45141,4,0,3,10,0,0,6,9,14,3,2,7
45142,12,6,3,10,0,0,4,6,4,4,3,12
45143,8,0,21,2,6,1,0,3,12,1,1,12
45144,0,18,10,8,0,0,18,3,0,6,1,3
45145,18,9,6,8,0,1,0,3,8,1,3,12
45147,20,6,6,12,0,0,1,0,12,1,1,7
45149,12,6,0,10,8,1,0,3,14,0,3,7
45150,0,15,10,10,0,0,2,6,8,2,3,7
45152,8,15,10,10,0,1,1,0,16,1,1,12
45153,4,6,6,6,0,0,10,3,8,5,2,12
45154,4,6,6,8,0,0,3,9,14,3,2,12
45155,6,12,6,4,0,0,2,3,12,2,4,12
45156,10,3,3,10,4,0,0,3,12,3,3,12
45157,6,6,3,10,6,0,12,0,4,6,1,12
45158,6,3,3,10,0,2,8,0,8,4,3,12
45159,4,0,3,4,2,0,16,6,4,4,3,12
45160,4,9,15,2,6,1,3,9,4,3,1,12
45163,8,0,3,6,0,1,3,9,12,3,2,12
45164,0,0,6,16,4,0,5,12,4,5,1,7
45165,8,12,15,2,0,1,4,3,4,4,2,12
45166,4,3,3,4,0,1,10,9,8,5,2,12
45168,12,3,3,8,4,0,6,9,4,6,0,12
45169,6,0,10,10,8,1,10,3,8,5,0,12
45172,6,9,6,4,0,0,2,6,12,2,3,12
45173,8,0,10,12,0,0,2,6,12,2,1,7
45174,8,0,6,4,4,0,2,6,16,2,3,12
45177,10,6,10,8,0,0,2,9,12,2,1,12
45178,10,18,10,0,0,0,6,6,4,3,1,7
45179,8,15,10,4,0,0,10,0,4,5,2,7
45181,8,9,0,2,4,0,1,9,18,1,1,12
45182,2,6,10,8,0,0,0,6,18,3,1,7
45184,12,12,3,0,0,0,6,6,8,3,1,7
45185,12,9,6,8,0,0,1,9,4,1,2,12
45186,16,6,6,6,0,0,0,6,4,3,4,7
45187,14,0,10,4,4,1,2,3,4,2,3,12
45188,2,9,15,6,6,1,10,3,4,5,0,12
45189,18,9,3,6,0,0,0,3,12,3,2,7
45190,10,6,3,4,0,1,0,6,12,1,3,12
45191,0,15,10,16,0,1,1,0,8,1,2,7
45192,12,9,10,2,0,1,2,3,8,2,2,12
45193,10,12,15,2,4,1,0,9,8,2,1,12
45195,6,9,6,0,0,1,4,9,4,4,3,12
45196,6,9,6,4,4,1,2,9,4,2,3,12
45197,4,9,6,12,0,0,20,6,4,5,0,7
45198,8,0,6,10,0,0,4,3,14,4,2,7
45200,12,6,10,14,0,0,2,6,12,2,0,7
45204,12,6,6,8,0,0,1,3,12,1,3,12
45205,6,6,6,12,0,0,6,3,12,3,2,12
45206,4,9,6,0,0,1,2,15,12,2,1,12
45208,6,15,18,2,0,0,1,9,0,1,2,7
45210,10,9,10,4,0,1,2,0,14,1,1,12
45213,4,9,15,4,0,1,2,0,8,1,2,12
45214,4,6,6,18,6,0,2,6,8,2,1,12
45216,12,6,6,6,4,0,8,3,4,4,2,12
45217,4,3,3,4,0,1,6,15,8,2,2,12
45219,6,6,6,16,0,2,0,0,12,2,2,7
45220,8,3,3,2,4,1,0,12,12,2,2,12
45222,4,3,3,8,0,0,21,6,4,7,1,12
45223,4,9,15,4,0,0,0,12,12,2,1,7
45224,0,15,10,8,0,1,6,0,4,6,3,7
45225,0,15,3,12,6,0,0,0,16,2,1,3
45226,4,3,3,4,2,0,18,3,4,6,3,12
45228,10,0,15,10,0,1,4,3,4,2,2,12
45232,8,3,6,10,0,0,12,6,4,4,1,12
45233,8,3,3,4,2,0,9,6,12,3,0,12
45234,8,9,10,4,0,0,6,6,8,3,1,12
45235,4,6,6,8,0,0,4,12,12,2,1,12
45236,4,12,10,4,0,0,4,9,8,4,2,12
45240,12,12,10,4,0,1,1,0,12,1,2,12
45242,14,3,3,4,0,1,15,3,0,5,2,12
45243,20,0,0,8,4,0,0,6,12,3,2,3
45244,0,6,6,14,8,0,1,9,16,1,0,7
45245,2,6,6,8,0,0,7,6,8,7,2,12
45246,0,0,15,4,2,0,2,6,18,2,3,7
45247,12,3,0,10,8,1,8,6,0,4,2,12
45248,0,18,15,8,0,0,4,3,8,4,2,7
45250,16,9,6,8,6,0,0,6,8,1,1,12
45254,8,0,6,4,0,0,3,15,12,3,1,7
45255,8,6,6,2,2,0,0,9,12,4,2,12
45257,4,9,6,6,0,0,2,3,18,2,2,12
45258,8,6,10,8,0,0,2,3,12,2,2,12
45259,10,6,10,4,0,0,3,3,16,3,1,12
45260,8,6,3,8,0,1,0,9,16,1,1,12
45261,2,0,15,4,0,1,2,6,16,1,3,12
45265,6,12,15,0,0,0,3,6,12,3,1,7
45266,4,9,6,8,4,0,2,3,8,2,4,12
45267,0,12,15,10,0,0,4,9,4,4,1,7
45268,6,12,6,4,0,1,2,3,12,2,3,12
45269,2,9,15,14,0,0,6,3,8,3,1,12
45270,2,12,10,0,4,2,9,6,8,3,0,12
45272,6,9,15,10,6,0,0,9,4,1,3,12
45273,6,6,3,8,0,2,4,9,12,2,0,12
45274,14,6,10,14,0,1,0,6,4,1,1,12
45276,12,9,15,8,6,0,0,3,8,1,1,12
45277,10,3,3,10,0,0,0,12,8,5,1,7
45278,8,6,3,6,0,1,0,12,4,5,2,12
45280,16,6,0,6,0,0,15,3,4,5,2,7
45281,10,18,10,4,0,0,1,6,4,1,2,12
45282,10,15,0,4,4,0,2,3,8,2,3,12
45283,14,12,6,2,4,1,4,3,0,2,3,12
45284,8,3,0,2,0,1,9,15,4,3,1,12
45285,8,6,6,4,8,0,2,9,8,2,2,12
45286,2,6,6,6,0,0,10,15,0,5,2,7
45287,16,6,10,4,0,0,8,6,4,4,0,7
45289,4,6,6,8,0,1,2,12,16,2,0,12
45291,6,12,3,6,0,0,2,9,12,2,2,12
45292,10,9,6,2,4,1,1,12,8,1,2,12
45294,14,9,0,2,2,0,2,6,8,2,2,12
45297,10,6,10,10,0,0,7,0,10,7,0,3
45298,2,6,15,10,0,0,12,6,8,4,0,7
45299,6,12,15,8,4,0,8,3,4,4,1,12
45302,8,12,15,2,0,0,0,6,8,2,4,7
45305,6,6,6,2,0,0,6,3,8,6,3,12
45306,4,12,15,0,0,0,8,3,8,2,2,7
45308,12,12,6,8,0,0,1,3,12,1,2,12
45309,4,9,6,0,0,1,4,15,8,2,2,12
45310,10,6,10,6,0,1,0,0,18,2,1,7
45311,4,12,10,10,0,0,5,6,4,5,1,12
45313,0,3,3,4,8,1,8,9,8,4,2,12
45317,6,6,3,10,4,0,20,0,8,5,0,7
45319,6,9,6,4,4,1,4,9,4,2,1,12
45320,0,18,10,6,0,1,4,3,12,4,1,12
45321,12,9,6,2,2,0,2,6,14,1,0,12
45322,6,15,15,6,0,0,0,3,4,3,4,7
45324,4,6,10,8,4,0,8,0,8,4,3,12
45325,12,9,15,2,0,0,0,6,4,2,2,7
45327,4,12,10,0,0,0,4,6,8,4,3,7
45329,0,9,6,10,0,0,4,9,12,2,2,7
45330,10,6,0,8,0,1,2,12,8,2,1,12
45331,16,3,3,8,0,0,4,6,12,4,0,7
45333,10,3,3,6,0,0,3,12,8,3,2,12
45335,10,6,15,2,0,1,2,6,8,2,1,12
45336,0,0,6,16,0,0,20,3,10,5,1,3
45337,4,6,10,0,2,1,0,9,8,4,2,12
45338,6,3,0,14,0,1,12,3,4,6,2,12
45339,6,3,3,4,2,0,4,6,16,4,2,12
45341,0,3,3,12,0,1,6,9,12,3,2,12
45342,6,6,3,12,0,1,0,9,4,1,4,12
45343,6,6,10,12,6,0,0,6,4,1,4,12
45344,10,3,0,12,6,0,0,9,8,1,3,7
45345,10,9,6,4,0,1,6,3,12,3,2,12
45346,0,15,10,14,6,0,0,0,4,1,5,3
45347,4,9,6,4,0,0,12,3,8,4,3,12
45348,0,12,10,4,2,0,1,3,16,1,4,12
45349,6,6,10,8,0,0,5,9,4,5,2,12
45350,2,6,10,4,0,0,15,0,16,5,1,7
45355,6,21,15,10,0,1,0,0,8,1,1,7
45356,10,9,10,4,8,1,3,0,4,3,1,12
45358,0,6,3,16,8,1,0,6,8,3,2,12
45359,2,9,15,8,0,0,9,3,8,3,2,12
45360,12,0,6,8,6,0,2,12,12,1,0,7
45361,12,3,6,6,0,1,4,6,4,2,2,12
45362,8,9,10,4,0,0,3,9,8,3,2,12
45363,8,12,6,4,4,1,0,6,4,0,4,12
45364,4,9,6,0,0,0,12,6,8,4,3,7
45366,6,0,6,6,8,0,3,9,16,3,0,7
45368,4,9,6,6,0,0,4,9,4,2,4,12
45370,4,0,3,18,0,0,24,3,4,6,1,7
45371,4,12,10,0,0,0,4,6,12,4,2,7
45372,6,6,6,6,6,2,7,0,0,7,1,12
45373,18,12,15,10,0,0,1,6,0,1,1,7
45374,8,9,3,12,0,0,4,3,4,4,3,12
45375,0,15,10,10,0,0,3,6,12,3,1,7
45376,8,0,0,10,14,1,2,6,8,2,3,12
45380,4,9,6,6,0,2,4,6,12,4,1,12
45382,2,9,15,4,0,0,6,9,4,3,1,12
45383,8,3,3,4,0,0,4,9,8,4,3,12
45385,4,18,6,6,2,0,8,9,0,4,1,12
45386,4,6,6,8,4,0,8,9,8,4,1,12
45387,4,0,15,16,0,0,8,3,4,4,2,7
45388,8,6,10,8,0,0,6,3,8,6,1,12
45389,16,6,3,10,0,0,3,3,8,3,2,12
45390,12,9,6,4,4,1,3,9,4,3,1,12
45391,8,3,0,10,4,1,15,0,8,5,2,12
45394,6,6,15,6,0,0,4,6,4,4,2,12
45395,6,15,3,6,0,0,3,12,4,3,2,12
45397,0,12,15,6,2,0,6,6,4,6,1,12
